Gene	RegionStart	RegionStop	GeneStart	GeneStop	Feature	FeatureStart	FeatureStop	PeakIntensity
ACTC1	-20000	27631	0	7631	H3K27me3	24816	24946	946
ACTC1	-20000	27631	0	7631	H3K9ac	383	499	607
ACTC1	-20000	27631	0	7631	H3K27me3	-8300	15184	316
ACTC1	-20000	27631	0	7631	H3K27me3	4523	4635	1000
ACTC1	-20000	27631	0	7631	H3K27me3	3215	3448	918
ACTC1	-20000	27631	0	7631	H3K27me3	3062	3207	1000
ACTC1	-20000	27631	0	7631	H3K27me3	2175	2904	775
ACTC1	-20000	27631	0	7631	H3K27me3	1600	1768	934
ADAM19	-20000	200290	0	180290	H3K4me3	30945	31557	474
ADAM19	-20000	200290	0	180290	H3K27me3	96093	96506	712
ADAM19	-20000	200290	0	180290	H3K4me3	-525	1076	436
ADAM19	-20000	200290	0	180290	H3K4me3	3836	4386	382
ADAM19	-20000	200290	0	180290	H3K4me3	30686	30823	641
ADAM19	-20000	200290	0	180290	H3K27me3	80212	139068	309
ADAM19	-20000	200290	0	180290	H3K4me3	40232	41202	378
ADAM19	-20000	200290	0	180290	H3K27me3	120398	120541	890
ADAM19	-20000	200290	0	180290	H3K9ac	31323	31545	590
ADAM19	-20000	200290	0	180290	H3K9ac	31103	31280	568
ADAM19	-20000	200290	0	180290	H3K9ac	30647	30898	463
ADAM19	-20000	200290	0	180290	H3K27me3	-7439	-7257	1000
ADAM19	-20000	200290	0	180290	H3K27me3	-1579	5743	300
ADAM19	-20000	200290	0	180290	H3K27me3	7757	21438	315
ADAM19	-20000	200290	0	180290	H3K27me3	28295	34880	309
ADAM19	-20000	200290	0	180290	H3K27me3	40178	50789	303
ADAM19	-20000	200290	0	180290	H3K27me3	51738	58893	296
ADAM19	-20000	200290	0	180290	H3K27me3	116630	116841	781
ADAM19	-20000	200290	0	180290	H3K27me3	96838	97043	799
ADAM19	-20000	200290	0	180290	H3K27me3	98727	98928	811
ADAM23	-20000	197487	0	177487	H3K27me3	125069	126478	404
ADAM23	-20000	197487	0	177487	H3K27me3	127022	127234	810
ADAM23	-20000	197487	0	177487	H3K27me3	144488	144601	1000
ADAM23	-20000	197487	0	177487	H3K27me3	175246	180551	305
ADAM23	-20000	197487	0	177487	H3K9ac	171110	171811	382
ADAM9	-20000	128275	0	108275	H3K4me3	8076	8309	593
ADAM9	-20000	128275	0	108275	H3K4me3	8066	8185	668
ADAM9	-20000	128275	0	108275	H3K4me3	7480	7724	495
ADAM9	-20000	128275	0	108275	H3K4me3	-3601	3908	1000
ADAM9	-20000	128275	0	108275	H3K36me3	12589	12760	877
ADAM9	-20000	128275	0	108275	H3K36me3	106821	107047	783
ADAM9	-20000	128275	0	108275	H3K36me3	106921	107048	1000
ADAM9	-20000	128275	0	108275	H3K36me3	4203	4315	1000
ADAM9	-20000	128275	0	108275	H3K36me3	-15811	116314	368
ADAM9	-20000	128275	0	108275	H3K36me3	12071	12233	968
ADAM9	-20000	128275	0	108275	H3K36me3	14925	15386	734
ADAM9	-20000	128275	0	108275	H3K36me3	18029	18195	1000
ADAM9	-20000	128275	0	108275	H3K36me3	19938	20081	894
ADAM9	-20000	128275	0	108275	H3K27me3	112701	112834	1000
ADAM9	-20000	128275	0	108275	H3K27me3	-19176	-19063	1000
ADAM9	-20000	128275	0	108275	H3K36me3	20168	20333	953
ADAM9	-20000	128275	0	108275	H3K36me3	20373	20587	935
ADAM9	-20000	128275	0	108275	H3K36me3	20671	20801	965
ADAM9	-20000	128275	0	108275	H3K36me3	20904	21051	875
ADAM9	-20000	128275	0	108275	H3K36me3	24540	24808	910
ADAM9	-20000	128275	0	108275	H3K36me3	29432	30537	743
ADAM9	-20000	128275	0	108275	H3K36me3	35884	35988	1000
ADAM9	-20000	128275	0	108275	H3K36me3	13321	13438	1000
ADAM9	-20000	128275	0	108275	H3K36me3	45126	45345	841
ADAM9	-20000	128275	0	108275	H3K36me3	58334	58775	721
ADAM9	-20000	128275	0	108275	H3K36me3	59604	59721	1000
ADAM9	-20000	128275	0	108275	H3K36me3	62185	62340	1000
ADAM9	-20000	128275	0	108275	H3K36me3	62660	62800	970
ADAM9	-20000	128275	0	108275	H3K9ac	40695	42050	377
ADAM9	-20000	128275	0	108275	H3K9ac	6188	9132	347
ADAM9	-20000	128275	0	108275	H3K9ac	-3245	3928	1000
ADAM9	-20000	128275	0	108275	H3K36me3	65751	65956	762
ADAM9	-20000	128275	0	108275	H3K36me3	86086	86204	1000
ADAM9	-20000	128275	0	108275	H3K36me3	87154	87321	995
ADAM9	-20000	128275	0	108275	H3K36me3	87719	87831	1000
ADAM9	-20000	128275	0	108275	H3K9ac	-14829	-13753	328
ADAM9	-20000	128275	0	108275	H3K36me3	104322	104558	757
ADAM9	-20000	128275	0	108275	H3K4me3	40732	42036	340
AIM1	-20000	79030	0	59030	H3K27me3	-5417	-5209	801
AIM1	-20000	79030	0	59030	H3K27me3	-1748	-1171	719
AIM1	-20000	79030	0	59030	H3K27me3	26149	26594	812
AIM1	-20000	79030	0	59030	H3K27me3	28608	28758	994
AIM1	-20000	79030	0	59030	H3K27me3	24833	25067	962
AK1	-20000	31264	0	11264	H3K4me3	-1643	1733	668
AK1	-20000	31264	0	11264	H3K36me3	-19929	-7964	518
AK1	-20000	31264	0	11264	H3K9ac	-19664	-19214	499
AK1	-20000	31264	0	11264	H3K9ac	-1789	1875	666
ALCAM	-20000	230201	0	210201	H3K27me3	227002	227115	1000
ALDH7A1	-20000	73550	0	53550	H3K27me3	-8862	58528	315
ALDH7A1	-20000	73550	0	53550	H3K36me3	-12437	-12321	1000
ALDH7A1	-20000	73550	0	53550	H3K4me3	-6798	-4572	943
ALDH7A1	-20000	73550	0	53550	H3K4me3	27821	28121	646
ALDH7A1	-20000	73550	0	53550	H3K4me3	62927	63698	513
ALDH7A1	-20000	73550	0	53550	H3K4me3	69336	69531	579
ALDH7A1	-20000	73550	0	53550	H3K36me3	-10758	-10546	881
ALDH7A1	-20000	73550	0	53550	H3K36me3	-8918	-7982	708
ALDH7A1	-20000	73550	0	53550	H3K36me3	68254	69608	397
ALDH7A1	-20000	73550	0	53550	H3K9ac	63708	63948	605
ALDH7A1	-20000	73550	0	53550	H3K36me3	-14211	-14101	1000
ALDH7A1	-20000	73550	0	53550	H3K9ac	70330	71006	357
ALDH7A1	-20000	73550	0	53550	H3K9ac	69234	69639	583
ALDH7A1	-20000	73550	0	53550	H3K36me3	-13152	-12944	745
ALDH7A1	-20000	73550	0	53550	H3K9ac	63024	63452	588
ALDH7A1	-20000	73550	0	53550	H3K27me3	-168	15	1000
ALDH7A1	-20000	73550	0	53550	H3K27me3	8707	8916	868
ALDH7A1	-20000	73550	0	53550	H3K27me3	9939	10064	1000
ALDH7A1	-20000	73550	0	53550	H3K27me3	17841	17944	1000
ALDH7A1	-20000	73550	0	53550	H3K27me3	25807	25995	810
ALDH7A1	-20000	73550	0	53550	H3K9ac	27866	28036	562
ALDH7A1	-20000	73550	0	53550	H3K9ac	-6800	-4816	918
ANGPT1	-20000	268545	0	248545	H3K27me3	139557	148849	305
ANGPT1	-20000	268545	0	248545	H3K4me3	208743	211709	404
ANGPT1	-20000	268545	0	248545	H3K4me3	193909	194026	676
ANGPT1	-20000	268545	0	248545	H3K4me3	191309	193532	409
ANGPT1	-20000	268545	0	248545	H3K4me3	180597	184316	412
ANGPT1	-20000	268545	0	248545	H3K4me3	159828	171868	750
ANGPT1	-20000	268545	0	248545	H3K4me3	152560	154660	343
ANGPT1	-20000	268545	0	248545	H3K4me3	75401	80821	281
ANGPT1	-20000	268545	0	248545	H3K4me3	75838	76345	406
ANGPT1	-20000	268545	0	248545	H3K9ac	209695	210974	517
ANGPT1	-20000	268545	0	248545	H3K9ac	209611	209737	603
ANGPT1	-20000	268545	0	248545	H3K9ac	208884	209004	623
ANGPT1	-20000	268545	0	248545	H3K9ac	208713	208926	501
ANGPT1	-20000	268545	0	248545	H3K9ac	155757	198781	488
ANGPT1	-20000	268545	0	248545	H3K9ac	190981	194206	484
ANGPT1	-20000	268545	0	248545	H3K9ac	178557	189405	505
ANGPT1	-20000	268545	0	248545	H3K9ac	186057	188943	760
ANGPT1	-20000	268545	0	248545	H3K9ac	183702	183828	669
ANGPT1	-20000	268545	0	248545	H3K4me3	651	847	665
ANGPT1	-20000	268545	0	248545	H3K4me3	176314	198926	350
ANGPT1	-20000	268545	0	248545	H3K27me3	-369	729	412
ANGPT1	-20000	268545	0	248545	H3K27me3	37468	39013	427
ANGPT1	-20000	268545	0	248545	H3K27me3	76466	76574	1000
ANGPT1	-20000	268545	0	248545	H3K27me3	67184	72290	308
ANGPT1	-20000	268545	0	248545	H3K9ac	181640	183533	679
ANGPT1	-20000	268545	0	248545	H3K9ac	180785	181019	598
ANGPT1	-20000	268545	0	248545	H3K27me3	50411	50512	1000
ANGPT1	-20000	268545	0	248545	H3K9ac	172712	172842	591
ANGPT1	-20000	268545	0	248545	H3K9ac	169950	170545	460
ANGPT1	-20000	268545	0	248545	H3K9ac	159859	168852	903
ANGPT1	-20000	268545	0	248545	H3K9ac	148920	154994	275
ANGPT1	-20000	268545	0	248545	H3K9ac	121851	122399	375
ANGPT1	-20000	268545	0	248545	H3K9ac	2258	3287	334
ANGPT1	-20000	268545	0	248545	H3K9ac	-77	1212	328
ANGPT1	-20000	268545	0	248545	H3K36me3	152939	258584	490
ANGPT1	-20000	268545	0	248545	H3K4me3	185696	189870	493
ANKRD1	-20000	29176	0	9176	H3K27me3	-825	8732	302
ANKRD1	-20000	29176	0	9176	H3K27me3	-12657	-6808	300
ARIH2	-20000	86691	0	66691	H3K9ac	-15069	-14868	524
ARIH2	-20000	86691	0	66691	H3K9ac	-3454	-3299	644
ARIH2	-20000	86691	0	66691	H3K4me3	70404	71382	625
ARIH2	-20000	86691	0	66691	H3K4me3	16109	17144	403
ARIH2	-20000	86691	0	66691	H3K4me3	-1702	2549	849
ARIH2	-20000	86691	0	66691	H3K27me3	15561	15677	1000
ARIH2	-20000	86691	0	66691	H3K9ac	-1706	2454	1000
ARIH2	-20000	86691	0	66691	H3K9ac	15507	17589	336
ARIH2	-20000	86691	0	66691	H3K36me3	3070	3285	873
ARIH2	-20000	86691	0	66691	H3K9ac	70401	71352	651
ARIH2	-20000	86691	0	66691	H3K36me3	-4476	74920	373
ARIH2	-20000	86691	0	66691	H3K36me3	18421	18523	1000
ARIH2	-20000	86691	0	66691	H3K36me3	45955	46199	982
ARIH2	-20000	86691	0	66691	H3K36me3	60404	60687	1000
ARIH2	-20000	86691	0	66691	H3K36me3	62737	62953	834
ARIH2	-20000	86691	0	66691	H3K36me3	67172	67346	856
ARIH2	-20000	86691	0	66691	H3K36me3	40861	41134	926
ARIH2	-20000	86691	0	66691	H3K36me3	11946	12053	1000
ASH2L	-20000	54588	0	34588	H3K9ac	-2532	4872	1000
ASH2L	-20000	54588	0	34588	H3K9ac	34145	34363	513
ASH2L	-20000	54588	0	34588	H3K27me3	-875	-599	638
ASH2L	-20000	54588	0	34588	H3K9ac	50997	51373	616
ASH2L	-20000	54588	0	34588	H3K9ac	41599	50102	629
ASH2L	-20000	54588	0	34588	H3K9ac	35539	36182	383
ASH2L	-20000	54588	0	34588	H3K9ac	33499	34032	504
ASH2L	-20000	54588	0	34588	H3K9ac	32875	33004	626
ASH2L	-20000	54588	0	34588	H3K9ac	32448	32644	568
ASH2L	-20000	54588	0	34588	H3K9ac	30008	30535	398
ASH2L	-20000	54588	0	34588	H3K9ac	28644	29677	714
ASH2L	-20000	54588	0	34588	H3K9ac	27840	28422	501
ASH2L	-20000	54588	0	34588	H3K9ac	22671	23956	383
ASH2L	-20000	54588	0	34588	H3K36me3	53830	53946	987
ASH2L	-20000	54588	0	34588	H3K9ac	-5842	-5573	486
ASH2L	-20000	54588	0	34588	H3K9ac	-6335	17086	660
ASH2L	-20000	54588	0	34588	H3K4me3	48502	48817	509
ASH2L	-20000	54588	0	34588	H3K4me3	48127	48362	674
ASH2L	-20000	54588	0	34588	H3K4me3	47211	47411	557
ASH2L	-20000	54588	0	34588	H3K4me3	46120	46682	554
ASH2L	-20000	54588	0	34588	H3K4me3	44485	45820	1000
ASH2L	-20000	54588	0	34588	H3K4me3	42774	44394	840
ASH2L	-20000	54588	0	34588	H3K4me3	38143	53518	433
ASH2L	-20000	54588	0	34588	H3K4me3	-2749	4784	1000
ASH2L	-20000	54588	0	34588	H3K4me3	27844	28007	666
ASH2L	-20000	54588	0	34588	H3K4me3	28858	29376	402
ASH2L	-20000	54588	0	34588	H3K4me3	32300	33322	395
ATXN1	-20000	482379	0	462379	H3K9ac	442615	442821	505
ATXN1	-20000	482379	0	462379	H3K9ac	440337	442123	838
ATXN1	-20000	482379	0	462379	H3K9ac	437284	439406	503
ATXN1	-20000	482379	0	462379	H3K9ac	418562	419064	370
ATXN1	-20000	482379	0	462379	H3K9ac	322016	322254	674
ATXN1	-20000	482379	0	462379	H3K9ac	-11656	11318	275
ATXN1	-20000	482379	0	462379	H3K27me3	362277	362422	1000
ATXN1	-20000	482379	0	462379	H3K27me3	363686	363840	922
ATXN1	-20000	482379	0	462379	H3K27me3	367210	367320	1000
ATXN1	-20000	482379	0	462379	H3K27me3	373756	374195	979
ATXN1	-20000	482379	0	462379	H3K27me3	383381	384287	810
ATXN1	-20000	482379	0	462379	H3K27me3	386539	386640	1000
ATXN1	-20000	482379	0	462379	H3K27me3	392288	392420	989
ATXN1	-20000	482379	0	462379	H3K27me3	393794	393939	916
ATXN1	-20000	482379	0	462379	H3K27me3	393975	394075	1000
ATXN1	-20000	482379	0	462379	H3K27me3	394242	394421	990
ATXN1	-20000	482379	0	462379	H3K27me3	397406	397554	953
ATXN1	-20000	482379	0	462379	H3K27me3	399263	399634	1000
ATXN1	-20000	482379	0	462379	H3K27me3	212143	212419	786
ATXN1	-20000	482379	0	462379	H3K27me3	191298	191605	724
ATXN1	-20000	482379	0	462379	H3K36me3	-14209	15	294
ATXN1	-20000	482379	0	462379	H3K4me3	-8383	-7132	316
ATXN1	-20000	482379	0	462379	H3K4me3	-2259	3095	393
ATXN1	-20000	482379	0	462379	H3K4me3	407873	408937	374
ATXN1	-20000	482379	0	462379	H3K27me3	178071	178274	969
ATXN1	-20000	482379	0	462379	H3K27me3	164451	164653	782
ATXN1	-20000	482379	0	462379	H3K27me3	154035	154210	1000
ATXN1	-20000	482379	0	462379	H3K27me3	141723	141946	724
ATXN1	-20000	482379	0	462379	H3K27me3	128767	129516	469
ATXN1	-20000	482379	0	462379	H3K27me3	126935	127944	415
ATXN1	-20000	482379	0	462379	H3K27me3	127685	127902	740
ATXN1	-20000	482379	0	462379	H3K27me3	101543	117787	308
ATXN1	-20000	482379	0	462379	H3K27me3	113139	113289	1000
ATXN1	-20000	482379	0	462379	H3K27me3	110604	110833	845
ATXN1	-20000	482379	0	462379	H3K27me3	104604	104810	845
ATXN1	-20000	482379	0	462379	H3K27me3	400079	400217	1000
ATXN1	-20000	482379	0	462379	H3K27me3	402416	402532	1000
ATXN1	-20000	482379	0	462379	H3K4me3	415673	415877	518
ATXN1	-20000	482379	0	462379	H3K27me3	245928	246162	995
ATXN1	-20000	482379	0	462379	H3K4me3	418680	418988	573
ATXN1	-20000	482379	0	462379	H3K27me3	68189	68304	1000
ATXN1	-20000	482379	0	462379	H3K27me3	402710	402880	988
ATXN1	-20000	482379	0	462379	H3K27me3	405120	405501	961
ATXN1	-20000	482379	0	462379	H3K27me3	248131	248231	1000
ATXN1	-20000	482379	0	462379	H3K27me3	249618	249764	1000
ATXN1	-20000	482379	0	462379	H3K27me3	310380	310515	914
ATXN1	-20000	482379	0	462379	H3K27me3	233738	233972	929
ATXN1	-20000	482379	0	462379	H3K27me3	313076	313274	794
ATXN1	-20000	482379	0	462379	H3K27me3	322018	322159	1000
ATXN1	-20000	482379	0	462379	H3K27me3	334223	334457	995
ATXN1	-20000	482379	0	462379	H3K27me3	335264	335771	764
ATXN1	-20000	482379	0	462379	H3K27me3	337219	337435	993
ATXN1	-20000	482379	0	462379	H3K27me3	337998	338138	1000
ATXN1	-20000	482379	0	462379	H3K27me3	339430	339691	940
ATXN1	-20000	482379	0	462379	H3K27me3	341131	341365	995
ATXN1	-20000	482379	0	462379	H3K27me3	347109	347310	785
ATXN1	-20000	482379	0	462379	H3K27me3	348060	348274	748
ATXN1	-20000	482379	0	462379	H3K4me3	428720	430052	419
ATXN1	-20000	482379	0	462379	H3K4me3	438139	438720	534
ATXN1	-20000	482379	0	462379	H3K4me3	440668	441795	641
ATXN1	-20000	482379	0	462379	H3K4me3	457749	458526	358
ATXN1	-20000	482379	0	462379	H3K4me3	461215	461941	368
ATXN1	-20000	482379	0	462379	H3K27me3	348148	348278	1000
ATXN1	-20000	482379	0	462379	H3K27me3	61740	61874	1000
ATXN1	-20000	482379	0	462379	H3K27me3	60685	60862	912
ATXN1	-20000	482379	0	462379	H3K27me3	20922	21082	846
ATXN1	-20000	482379	0	462379	H3K27me3	20822	21030	764
ATXN1	-20000	482379	0	462379	H3K27me3	2906	3167	969
ATXN1	-20000	482379	0	462379	H3K27me3	2614	2848	995
ATXN1	-20000	482379	0	462379	H3K27me3	2093	2293	942
ATXN1	-20000	482379	0	462379	H3K27me3	1201	1761	763
ATXN1	-20000	482379	0	462379	H3K27me3	349691	349854	928
ATXN1	-20000	482379	0	462379	H3K9ac	461265	461372	590
ATXN1	-20000	482379	0	462379	H3K9ac	457924	458620	497
ATXN1	-20000	482379	0	462379	H3K9ac	437037	445258	470
ATXN1	-20000	482379	0	462379	H3K27me3	213355	213575	837
ATXN1	-20000	482379	0	462379	H3K36me3	321933	322137	740
ATXN1	-20000	482379	0	462379	H3K36me3	7244	9278	399
ATXN1	-20000	482379	0	462379	H3K27me3	349876	350032	863
ATXN1	-20000	482379	0	462379	H3K27me3	353917	354131	784
ATXN1	-20000	482379	0	462379	H3K9ac	444398	444510	599
ATXN1	-20000	482379	0	462379	H3K27me3	11846	11959	1000
B2M	-20000	26673	0	6673	H3K4me3	23912	24818	633
B2M	-20000	26673	0	6673	H3K36me3	712	7716	665
B2M	-20000	26673	0	6673	H3K36me3	-1101	-999	1000
B2M	-20000	26673	0	6673	H3K9ac	-2456	3081	1000
B2M	-20000	26673	0	6673	H3K9ac	11890	19391	523
B2M	-20000	26673	0	6673	H3K9ac	23820	24793	576
B2M	-20000	26673	0	6673	H3K4me3	16291	19209	774
B2M	-20000	26673	0	6673	H3K4me3	15443	15565	653
B2M	-20000	26673	0	6673	H3K4me3	14953	15233	581
B2M	-20000	26673	0	6673	H3K4me3	-2430	3598	1000
BAX	-20000	26939	0	6939	H3K9ac	-3622	-3413	509
BAX	-20000	26939	0	6939	H3K4me3	6363	14017	924
BAX	-20000	26939	0	6939	H3K9ac	6042	14279	1000
BAX	-20000	26939	0	6939	H3K9ac	-1522	1672	533
BAX	-20000	26939	0	6939	H3K36me3	21127	22235	508
BAX	-20000	26939	0	6939	H3K36me3	19487	19607	961
BAX	-20000	26939	0	6939	H3K9ac	15402	16551	360
BAX	-20000	26939	0	6939	H3K9ac	-4587	-4348	439
BAX	-20000	26939	0	6939	H3K27me3	11144	11444	692
BAX	-20000	26939	0	6939	H3K9ac	-3163	-2961	458
BAX	-20000	26939	0	6939	H3K4me3	15963	16165	518
BAX	-20000	26939	0	6939	H3K36me3	18891	19354	714
BAX	-20000	26939	0	6939	H3K4me3	-925	1255	707
BAX	-20000	26939	0	6939	H3K4me3	-3093	-2840	467
BAX	-20000	26939	0	6939	H3K36me3	10132	16941	599
BAX	-20000	26939	0	6939	H3K36me3	758	3283	393
BDNF	-20000	87164	0	67164	H3K27me3	21412	21591	845
BDNF	-20000	87164	0	67164	H3K9ac	21407	21617	502
BEX1	-20000	21588	0	1588	H3K27me3	-1396	-1281	1000
BEX1	-20000	21588	0	1588	H3K27me3	-18114	-17989	1000
BEX1	-20000	21588	0	1588	H3K27me3	-1396	-881	540
BGN	-20000	34658	0	14658	H3K27me3	33865	34078	968
BGN	-20000	34658	0	14658	H3K27me3	29674	29785	1000
BGN	-20000	34658	0	14658	H3K27me3	29978	30363	739
BGN	-20000	34658	0	14658	H3K27me3	31862	32010	1000
BGN	-20000	34658	0	14658	H3K27me3	32476	32669	991
BGN	-20000	34658	0	14658	H3K27me3	-1169	-898	764
BMP2	-20000	32166	0	12166	-	-	-	0
BMP4	-20000	27100	0	7100	H3K27me3	-1458	14179	306
BMP4	-20000	27100	0	7100	H3K27me3	-6484	-6280	809
BMP6	-20000	174951	0	154951	H3K27me3	84279	84466	914
BMP6	-20000	174951	0	154951	H3K27me3	-7184	-7076	1000
BMP6	-20000	174951	0	154951	H3K27me3	-11007	-10822	963
BMP6	-20000	174951	0	154951	H3K27me3	68546	68849	1000
BMP6	-20000	174951	0	154951	H3K27me3	-17591	-17474	1000
BMP6	-20000	174951	0	154951	H3K4me3	172065	173882	377
BMP6	-20000	174951	0	154951	H3K4me3	-1194	-80	526
BMP6	-20000	174951	0	154951	H3K9ac	172923	173822	346
BMP6	-20000	174951	0	154951	H3K27me3	143690	143793	1000
BMP6	-20000	174951	0	154951	H3K27me3	144534	144662	1000
BMP6	-20000	174951	0	154951	H3K27me3	69464	69693	878
BMP6	-20000	174951	0	154951	H3K27me3	76577	76811	929
BMP6	-20000	174951	0	154951	H3K27me3	79130	79327	954
BMP6	-20000	174951	0	154951	H3K27me3	119665	119792	1000
BMP6	-20000	174951	0	154951	H3K27me3	137872	138052	900
BMP6	-20000	174951	0	154951	H3K27me3	83933	84047	1000
BMP6	-20000	174951	0	154951	H3K27me3	61541	61644	1000
BMP6	-20000	174951	0	154951	H3K27me3	15619	15852	899
BMP6	-20000	174951	0	154951	H3K27me3	128227	128346	1000
BMP6	-20000	174951	0	154951	H3K27me3	43685	43803	1000
BMP6	-20000	174951	0	154951	H3K27me3	52923	53143	907
BMP6	-20000	174951	0	154951	H3K27me3	62331	62451	1000
BNIP3	-20000	34232	0	14232	H3K36me3	33000	33268	951
BNIP3	-20000	34232	0	14232	H3K36me3	33729	33890	969
BNIP3	-20000	34232	0	14232	H3K4me3	-2007	4444	607
BNIP3	-20000	34232	0	14232	H3K4me3	-17645	-16632	348
BNIP3	-20000	34232	0	14232	H3K4me3	-19640	-19471	668
BNIP3	-20000	34232	0	14232	H3K9ac	-19675	-19471	515
BNIP3	-20000	34232	0	14232	H3K9ac	-17662	-16909	515
BNIP3	-20000	34232	0	14232	H3K9ac	-1767	4034	580
BNIP3	-20000	34232	0	14232	H3K9ac	19039	19603	388
BRCA1	-20000	146109	0	126109	H3K36me3	80092	80423	707
BRCA1	-20000	146109	0	126109	H3K36me3	78569	79780	733
BRCA1	-20000	146109	0	126109	H3K36me3	77917	78251	658
BRCA1	-20000	146109	0	126109	H3K36me3	77122	77324	757
BRCA1	-20000	146109	0	126109	H3K36me3	76837	76985	971
BRCA1	-20000	146109	0	126109	H3K36me3	76373	76584	767
BRCA1	-20000	146109	0	126109	H3K36me3	75461	76276	770
BRCA1	-20000	146109	0	126109	H3K36me3	74526	74810	639
