Gene	RegionStart	RegionStop	GeneStart	GeneStop	Feature	FeatureStart	FeatureStop	PeakIntensity
ACTB	-20000	23454	0	3454	H3K4me3	-4212	6150	1000
ACTB	-20000	23454	0	3454	H3K4me3	15716	18614	1000
ACTB	-20000	23454	0	3454	H3K36me3	119	5675	646
ACTB	-20000	23454	0	3454	H3K9ac	-13117	-9796	511
ACTB	-20000	23454	0	3454	H3K4me3	19603	19764	684
ACTC1	-20000	27631	0	7631	H3K27me3	11899	12007	1000
ACTC1	-20000	27631	0	7631	H3K27me3	11101	11363	797
ACTC1	-20000	27631	0	7631	H3K27me3	8688	9219	538
ACTC1	-20000	27631	0	7631	H3K27me3	-4663	7277	562
ACTC1	-20000	27631	0	7631	H3K27me3	-5753	-5539	751
ACTC1	-20000	27631	0	7631	H3K27me3	-11789	-8092	446
ACTC1	-20000	27631	0	7631	H3K27me3	-10692	-10556	1000
ACTC1	-20000	27631	0	7631	H3K27me3	-11026	-10882	1000
ACTC1	-20000	27631	0	7631	H3K27me3	11286	11388	1000
ACTC1	-20000	27631	0	7631	H3K27me3	20024	27593	501
ACTC1	-20000	27631	0	7631	H3K27me3	12429	13202	501
ADAM19	-20000	200290	0	180290	H3K4me3	20441	21617	664
ADAM19	-20000	200290	0	180290	H3K9ac	115187	115977	541
ADAM19	-20000	200290	0	180290	H3K9ac	-19915	-18150	405
ADAM19	-20000	200290	0	180290	H3K9ac	-17295	-17182	716
ADAM19	-20000	200290	0	180290	H3K9ac	-17081	-16922	700
ADAM19	-20000	200290	0	180290	H3K9ac	-16800	-16687	761
ADAM19	-20000	200290	0	180290	H3K9ac	-17980	-16267	438
ADAM19	-20000	200290	0	180290	H3K9ac	-588	2244	1000
ADAM19	-20000	200290	0	180290	H3K9ac	3784	4171	720
ADAM19	-20000	200290	0	180290	H3K9ac	4946	5076	690
ADAM19	-20000	200290	0	180290	H3K9ac	-5413	10169	438
ADAM19	-20000	200290	0	180290	H3K9ac	110120	112467	358
ADAM19	-20000	200290	0	180290	H3K36me3	38039	38140	1000
ADAM19	-20000	200290	0	180290	H3K36me3	38257	38358	1000
ADAM19	-20000	200290	0	180290	H3K36me3	91414	91515	1000
ADAM19	-20000	200290	0	180290	H3K36me3	91754	91869	1000
ADAM19	-20000	200290	0	180290	H3K9ac	25403	28687	341
ADAM19	-20000	200290	0	180290	H3K9ac	30502	31771	329
ADAM19	-20000	200290	0	180290	H3K9ac	87303	90448	379
ADAM19	-20000	200290	0	180290	H3K36me3	-3804	114004	413
ADAM19	-20000	200290	0	180290	H3K9ac	65668	79256	311
ADAM19	-20000	200290	0	180290	H3K9ac	74099	74275	683
ADAM19	-20000	200290	0	180290	H3K9ac	73278	73478	652
ADAM19	-20000	200290	0	180290	H3K9ac	73069	73273	644
ADAM19	-20000	200290	0	180290	H3K9ac	33056	36881	646
ADAM19	-20000	200290	0	180290	H3K9ac	72653	72958	771
ADAM19	-20000	200290	0	180290	H3K9ac	56622	57049	493
ADAM19	-20000	200290	0	180290	H3K9ac	55822	56454	549
ADAM19	-20000	200290	0	180290	H3K4me3	24302	32460	553
ADAM19	-20000	200290	0	180290	H3K4me3	32936	37280	782
ADAM19	-20000	200290	0	180290	H3K4me3	54202	58020	511
ADAM19	-20000	200290	0	180290	H3K27me3	19774	20887	443
ADAM19	-20000	200290	0	180290	H3K27me3	104959	137078	309
ADAM19	-20000	200290	0	180290	H3K27me3	152948	153587	520
ADAM19	-20000	200290	0	180290	H3K4me3	117323	117861	436
ADAM19	-20000	200290	0	180290	H3K4me3	114487	116472	556
ADAM19	-20000	200290	0	180290	H3K4me3	14646	15422	416
ADAM19	-20000	200290	0	180290	H3K4me3	-8636	-5362	462
ADAM19	-20000	200290	0	180290	H3K4me3	-4421	-2284	374
ADAM19	-20000	200290	0	180290	H3K4me3	-1617	9831	912
ADAM19	-20000	200290	0	180290	H3K4me3	110166	112141	593
ADAM19	-20000	200290	0	180290	H3K4me3	87605	89142	447
ADAM19	-20000	200290	0	180290	H3K4me3	50306	79495	359
ADAM19	-20000	200290	0	180290	H3K4me3	65847	66002	661
ADAM19	-20000	200290	0	180290	H3K4me3	68615	75898	505
ADAM23	-20000	197487	0	177487	H3K4me3	8750	8908	703
ADAM23	-20000	197487	0	177487	H3K4me3	91951	92452	436
ADAM23	-20000	197487	0	177487	H3K4me3	17669	20370	371
ADAM23	-20000	197487	0	177487	H3K9ac	42	832	375
ADAM23	-20000	197487	0	177487	H3K4me3	12238	15688	393
ADAM23	-20000	197487	0	177487	H3K4me3	28394	28588	643
ADAM23	-20000	197487	0	177487	H3K27me3	140485	149233	305
ADAM23	-20000	197487	0	177487	H3K27me3	106682	132369	288
ADAM23	-20000	197487	0	177487	H3K4me3	-1782	4870	470
ADAM23	-20000	197487	0	177487	H3K4me3	8376	8620	546
ADAM23	-20000	197487	0	177487	H3K27me3	53394	89257	310
ADAM9	-20000	128275	0	108275	H3K36me3	13514	13718	979
ADAM9	-20000	128275	0	108275	H3K9ac	-7219	11861	494
ADAM9	-20000	128275	0	108275	H3K36me3	-7853	-7747	1000
ADAM9	-20000	128275	0	108275	H3K9ac	-3020	3445	872
ADAM9	-20000	128275	0	108275	H3K9ac	5150	7386	436
ADAM9	-20000	128275	0	108275	H3K36me3	11526	11626	1000
ADAM9	-20000	128275	0	108275	H3K4me3	-4602	8655	1000
ADAM9	-20000	128275	0	108275	H3K4me3	115401	116983	436
ADAM9	-20000	128275	0	108275	H3K4me3	-19537	-19336	599
ADAM9	-20000	128275	0	108275	H3K4me3	85568	87774	364
ADAM9	-20000	128275	0	108275	H3K4me3	55879	56021	749
ADAM9	-20000	128275	0	108275	H3K4me3	40961	41962	369
ADAM9	-20000	128275	0	108275	H3K36me3	43394	43513	1000
ADAM9	-20000	128275	0	108275	H3K36me3	58679	58812	1000
ADAM9	-20000	128275	0	108275	H3K36me3	59833	59939	1000
ADAM9	-20000	128275	0	108275	H3K4me3	9628	11092	466
ADAM9	-20000	128275	0	108275	H3K36me3	67812	67923	1000
AIM1	-20000	79030	0	59030	H3K4me3	-11295	32073	713
AIM1	-20000	79030	0	59030	H3K9ac	-2322	14902	718
AK1	-20000	31264	0	11264	H3K36me3	-10688	-7478	458
AK1	-20000	31264	0	11264	H3K27me3	-373	642	443
AK1	-20000	31264	0	11264	H3K36me3	-19452	-14239	563
AK1	-20000	31264	0	11264	H3K4me3	-259	-54	585
AK1	-20000	31264	0	11264	H3K27me3	515	695	864
AK1	-20000	31264	0	11264	H3K36me3	-13868	-11978	403
ALCAM	-20000	230201	0	210201	H3K36me3	32902	33676	448
ALCAM	-20000	230201	0	210201	H3K36me3	16198	21207	305
ALCAM	-20000	230201	0	210201	H3K36me3	154089	154228	1000
ALCAM	-20000	230201	0	210201	H3K4me3	-13382	-12176	861
ALCAM	-20000	230201	0	210201	H3K27me3	-13587	-12586	537
ALCAM	-20000	230201	0	210201	H3K36me3	6808	10780	419
ALCAM	-20000	230201	0	210201	H3K9ac	5521	6841	336
ALCAM	-20000	230201	0	210201	H3K36me3	150108	213433	390
ALCAM	-20000	230201	0	210201	H3K36me3	120040	131924	304
ALCAM	-20000	230201	0	210201	H3K36me3	105073	114750	298
ALCAM	-20000	230201	0	210201	H3K4me3	-2521	11115	1000
ALCAM	-20000	230201	0	210201	H3K36me3	187577	187680	1000
ALCAM	-20000	230201	0	210201	H3K36me3	186430	186541	1000
ALCAM	-20000	230201	0	210201	H3K36me3	69410	78144	301
ALCAM	-20000	230201	0	210201	H3K36me3	61889	67107	307
ALCAM	-20000	230201	0	210201	H3K9ac	-1837	5498	1000
ALCAM	-20000	230201	0	210201	H3K36me3	36409	37078	466
ALCAM	-20000	230201	0	210201	H3K36me3	32903	34937	411
ALCAM	-20000	230201	0	210201	H3K36me3	184698	184830	970
ALCAM	-20000	230201	0	210201	H3K36me3	184530	184734	809
ALCAM	-20000	230201	0	210201	H3K36me3	157746	157992	799
ALCAM	-20000	230201	0	210201	H3K4me3	19060	19169	810
ALCAM	-20000	230201	0	210201	H3K4me3	106823	107520	428
ALCAM	-20000	230201	0	210201	H3K9ac	-12675	-12521	587
ALCAM	-20000	230201	0	210201	H3K36me3	42754	59483	301
ALCAM	-20000	230201	0	210201	H3K4me3	19177	19291	781
ALDH7A1	-20000	73550	0	53550	H3K4me3	-13680	-4264	654
ALDH7A1	-20000	73550	0	53550	H3K4me3	-358	726	564
ALDH7A1	-20000	73550	0	53550	H3K9ac	-6487	-5246	1000
ALDH7A1	-20000	73550	0	53550	H3K4me3	976	1268	733
ALDH7A1	-20000	73550	0	53550	H3K4me3	1494	1647	667
ALDH7A1	-20000	73550	0	53550	H3K4me3	32064	32599	423
ALDH7A1	-20000	73550	0	53550	H3K27me3	22390	23067	527
ALDH7A1	-20000	73550	0	53550	H3K27me3	-707	3220	526
ALDH7A1	-20000	73550	0	53550	H3K4me3	-11873	-11625	703
ALDH7A1	-20000	73550	0	53550	H3K4me3	-15295	-13827	353
ALDH7A1	-20000	73550	0	53550	H3K27me3	45295	64825	287
ALDH7A1	-20000	73550	0	53550	H3K4me3	-12854	-12546	664
ALDH7A1	-20000	73550	0	53550	H3K4me3	-19198	-19097	805
ALDH7A1	-20000	73550	0	53550	H3K27me3	25512	26017	563
ALDH7A1	-20000	73550	0	53550	H3K9ac	210	421	532
ALDH7A1	-20000	73550	0	53550	H3K4me3	-18771	-18593	665
ALDH7A1	-20000	73550	0	53550	H3K4me3	-11269	-11076	731
ALDH7A1	-20000	73550	0	53550	H3K4me3	-10792	-10269	845
ALDH7A1	-20000	73550	0	53550	H3K4me3	-10037	-9748	683
ALDH7A1	-20000	73550	0	53550	H3K4me3	-9166	-4719	905
ANGPT1	-20000	268545	0	248545	H3K4me3	152270	153649	356
ANGPT1	-20000	268545	0	248545	H3K4me3	59680	61750	369
ANGPT1	-20000	268545	0	248545	H3K4me3	175	1168	803
ANKRD1	-20000	29176	0	9176	-	-	-	0
ARIH2	-20000	86691	0	66691	H3K4me3	3126	3253	749
ARIH2	-20000	86691	0	66691	H3K4me3	7070	12144	568
ARIH2	-20000	86691	0	66691	H3K9ac	7876	8658	375
ARIH2	-20000	86691	0	66691	H3K36me3	35523	35738	888
ARIH2	-20000	86691	0	66691	H3K9ac	-15212	-14855	523
ARIH2	-20000	86691	0	66691	H3K4me3	-15205	-14951	734
ARIH2	-20000	86691	0	66691	H3K4me3	-1775	2022	1000
ARIH2	-20000	86691	0	66691	H3K4me3	69327	74110	1000
ARIH2	-20000	86691	0	66691	H3K4me3	26173	27899	452
ARIH2	-20000	86691	0	66691	H3K4me3	41991	43029	364
ARIH2	-20000	86691	0	66691	H3K9ac	25578	27489	384
ARIH2	-20000	86691	0	66691	H3K4me3	47499	48444	405
ARIH2	-20000	86691	0	66691	H3K9ac	-1708	2357	922
ARIH2	-20000	86691	0	66691	H3K9ac	69478	73864	788
ASH2L	-20000	54588	0	34588	H3K4me3	-2139	3616	1000
ASH2L	-20000	54588	0	34588	H3K4me3	11279	12309	368
ASH2L	-20000	54588	0	34588	H3K9ac	27903	30095	411
ASH2L	-20000	54588	0	34588	H3K9ac	-1994	2656	989
ASH2L	-20000	54588	0	34588	H3K4me3	-15200	-14746	1000
ASH2L	-20000	54588	0	34588	H3K4me3	11779	12311	439
ASH2L	-20000	54588	0	34588	H3K4me3	45384	45556	719
ASH2L	-20000	54588	0	34588	H3K9ac	-15341	-14275	348
ASH2L	-20000	54588	0	34588	H3K4me3	43399	43509	768
ASH2L	-20000	54588	0	34588	H3K4me3	45117	45351	697
ASH2L	-20000	54588	0	34588	H3K4me3	28790	29618	646
ASH2L	-20000	54588	0	34588	H3K36me3	30161	30948	706
ASH2L	-20000	54588	0	34588	H3K36me3	28120	28354	950
ASH2L	-20000	54588	0	34588	H3K9ac	-15034	-14820	545
ATXN1	-20000	482379	0	462379	H3K4me3	-9712	11618	552
ATXN1	-20000	482379	0	462379	H3K9ac	-2937	3062	682
ATXN1	-20000	482379	0	462379	H3K9ac	337606	342841	671
ATXN1	-20000	482379	0	462379	H3K27me3	79255	85151	323
ATXN1	-20000	482379	0	462379	H3K9ac	270939	271449	412
ATXN1	-20000	482379	0	462379	H3K27me3	55373	57436	437
ATXN1	-20000	482379	0	462379	H3K9ac	269367	269678	723
ATXN1	-20000	482379	0	462379	H3K9ac	345623	349285	571
ATXN1	-20000	482379	0	462379	H3K9ac	267092	269038	690
ATXN1	-20000	482379	0	462379	H3K9ac	168700	169606	564
ATXN1	-20000	482379	0	462379	H3K4me3	28728	30739	638
ATXN1	-20000	482379	0	462379	H3K4me3	47175	50624	592
ATXN1	-20000	482379	0	462379	H3K9ac	125676	125858	610
ATXN1	-20000	482379	0	462379	H3K9ac	429245	429852	388
ATXN1	-20000	482379	0	462379	H3K9ac	265866	266309	539
ATXN1	-20000	482379	0	462379	H3K9ac	255245	258440	384
ATXN1	-20000	482379	0	462379	H3K9ac	248355	250104	445
ATXN1	-20000	482379	0	462379	H3K9ac	219786	220816	340
ATXN1	-20000	482379	0	462379	H3K9ac	174250	176200	338
ATXN1	-20000	482379	0	462379	H3K9ac	60698	60918	607
ATXN1	-20000	482379	0	462379	H3K9ac	169955	170066	689
ATXN1	-20000	482379	0	462379	H3K27me3	12921	26337	319
ATXN1	-20000	482379	0	462379	H3K27me3	2053	3088	541
ATXN1	-20000	482379	0	462379	H3K4me3	56121	57467	339
ATXN1	-20000	482379	0	462379	H3K4me3	59864	61432	554
ATXN1	-20000	482379	0	462379	H3K4me3	61804	62310	420
ATXN1	-20000	482379	0	462379	H3K4me3	66137	66344	561
ATXN1	-20000	482379	0	462379	H3K4me3	66644	66940	527
ATXN1	-20000	482379	0	462379	H3K4me3	68701	71949	537
ATXN1	-20000	482379	0	462379	H3K4me3	72825	78034	419
ATXN1	-20000	482379	0	462379	H3K4me3	88875	93161	473
ATXN1	-20000	482379	0	462379	H3K27me3	2043	2159	1000
ATXN1	-20000	482379	0	462379	H3K9ac	440857	441448	571
ATXN1	-20000	482379	0	462379	H3K4me3	100551	104900	420
ATXN1	-20000	482379	0	462379	H3K9ac	327101	330595	344
ATXN1	-20000	482379	0	462379	H3K9ac	125062	125399	599
ATXN1	-20000	482379	0	462379	H3K9ac	48564	49689	402
ATXN1	-20000	482379	0	462379	H3K4me3	109379	109838	538
ATXN1	-20000	482379	0	462379	H3K4me3	115179	140849	301
ATXN1	-20000	482379	0	462379	H3K4me3	159338	159547	574
ATXN1	-20000	482379	0	462379	H3K4me3	165406	166698	445
ATXN1	-20000	482379	0	462379	H3K4me3	168400	170500	679
ATXN1	-20000	482379	0	462379	H3K4me3	174332	175958	606
ATXN1	-20000	482379	0	462379	H3K4me3	184294	184978	406
ATXN1	-20000	482379	0	462379	H3K4me3	220163	220303	648
ATXN1	-20000	482379	0	462379	H3K4me3	220166	220424	538
ATXN1	-20000	482379	0	462379	H3K4me3	238196	301184	495
ATXN1	-20000	482379	0	462379	H3K4me3	308526	309749	347
ATXN1	-20000	482379	0	462379	H3K4me3	315002	315128	702
ATXN1	-20000	482379	0	462379	H3K4me3	316910	317208	524
ATXN1	-20000	482379	0	462379	H3K4me3	320485	320694	558
ATXN1	-20000	482379	0	462379	H3K4me3	320970	330903	740
ATXN1	-20000	482379	0	462379	H3K4me3	337191	343438	556
ATXN1	-20000	482379	0	462379	H3K4me3	345580	349717	811
ATXN1	-20000	482379	0	462379	H3K4me3	384477	387502	386
ATXN1	-20000	482379	0	462379	H3K4me3	389929	390442	430
ATXN1	-20000	482379	0	462379	H3K4me3	429118	430041	713
ATXN1	-20000	482379	0	462379	H3K9ac	454214	457257	399
ATXN1	-20000	482379	0	462379	H3K9ac	438402	438535	683
ATXN1	-20000	482379	0	462379	H3K27me3	59891	62072	445
ATXN1	-20000	482379	0	462379	H3K27me3	322011	322232	1000
ATXN1	-20000	482379	0	462379	H3K36me3	13355	13640	771
ATXN1	-20000	482379	0	462379	H3K36me3	13681	13889	759
ATXN1	-20000	482379	0	462379	H3K36me3	13781	13892	1000
ATXN1	-20000	482379	0	462379	H3K36me3	862	30832	378
ATXN1	-20000	482379	0	462379	H3K9ac	459116	460120	344
ATXN1	-20000	482379	0	462379	H3K9ac	169713	169898	603
ATXN1	-20000	482379	0	462379	H3K9ac	284009	291841	714
ATXN1	-20000	482379	0	462379	H3K9ac	274529	281572	448
ATXN1	-20000	482379	0	462379	H3K36me3	39223	40327	405
ATXN1	-20000	482379	0	462379	H3K36me3	43620	45654	405
ATXN1	-20000	482379	0	462379	H3K9ac	271606	273364	422
ATXN1	-20000	482379	0	462379	H3K36me3	59576	142867	300
ATXN1	-20000	482379	0	462379	H3K36me3	274420	274529	1000
ATXN1	-20000	482379	0	462379	H3K36me3	274777	274901	1000
ATXN1	-20000	482379	0	462379	H3K36me3	275397	275516	989
ATXN1	-20000	482379	0	462379	H3K36me3	276675	276779	1000
ATXN1	-20000	482379	0	462379	H3K36me3	291874	292114	748
ATXN1	-20000	482379	0	462379	H3K36me3	293619	293728	1000
ATXN1	-20000	482379	0	462379	H3K36me3	294324	294539	777
ATXN1	-20000	482379	0	462379	H3K36me3	296305	296469	865
ATXN1	-20000	482379	0	462379	H3K36me3	297122	297342	764
ATXN1	-20000	482379	0	462379	H3K4me3	431408	431628	538
ATXN1	-20000	482379	0	462379	H3K4me3	438076	438983	398
ATXN1	-20000	482379	0	462379	H3K4me3	439655	442803	576
ATXN1	-20000	482379	0	462379	H3K4me3	453710	457636	609
ATXN1	-20000	482379	0	462379	H3K4me3	458836	460296	466
ATXN1	-20000	482379	0	462379	H3K36me3	307578	307865	683
ATXN1	-20000	482379	0	462379	H3K36me3	310880	310983	1000
ATXN1	-20000	482379	0	462379	H3K36me3	331157	331432	968
ATXN1	-20000	482379	0	462379	H3K36me3	331573	331776	931
ATXN1	-20000	482379	0	462379	H3K36me3	367288	367536	698
ATXN1	-20000	482379	0	462379	H3K36me3	383688	383818	1000
ATXN1	-20000	482379	0	462379	H3K36me3	384067	384268	779
ATXN1	-20000	482379	0	462379	H3K9ac	322662	325068	525
ATXN1	-20000	482379	0	462379	H3K36me3	451734	452005	683
ATXN1	-20000	482379	0	462379	H3K36me3	458352	458581	741
ATXN1	-20000	482379	0	462379	H3K36me3	458491	458614	963
ATXN1	-20000	482379	0	462379	H3K9ac	90417	91760	336
ATXN1	-20000	482379	0	462379	H3K9ac	322018	322147	660
ATXN1	-20000	482379	0	462379	H3K36me3	147538	469412	347
ATXN1	-20000	482379	0	462379	H3K27me3	27841	50678	341
B2M	-20000	26673	0	6673	H3K36me3	19519	21606	634
B2M	-20000	26673	0	6673	H3K36me3	304	8489	715
B2M	-20000	26673	0	6673	H3K36me3	20885	21099	935
B2M	-20000	26673	0	6673	H3K36me3	20655	20868	976
B2M	-20000	26673	0	6673	H3K36me3	-5677	-1943	429
B2M	-20000	26673	0	6673	H3K36me3	19909	20178	1000
B2M	-20000	26673	0	6673	H3K36me3	20331	20525	888
BAX	-20000	26939	0	6939	H3K9ac	6387	13668	695
BAX	-20000	26939	0	6939	H3K4me3	6450	14076	796
BAX	-20000	26939	0	6939	H3K4me3	-1384	2645	754
BAX	-20000	26939	0	6939	H3K36me3	12689	12797	1000
BAX	-20000	26939	0	6939	H3K36me3	26580	26815	750
BAX	-20000	26939	0	6939	H3K9ac	-1330	2268	845
BAX	-20000	26939	0	6939	H3K27me3	-15814	-15667	881
BAX	-20000	26939	0	6939	H3K36me3	1571	1744	872
BAX	-20000	26939	0	6939	H3K36me3	12160	12265	1000
BAX	-20000	26939	0	6939	H3K36me3	25283	25447	1000
BAX	-20000	26939	0	6939	H3K36me3	1161	1385	745
BDNF	-20000	87164	0	67164	H3K9ac	21406	21567	646
BDNF	-20000	87164	0	67164	H3K27me3	-19610	-18596	450
BDNF	-20000	87164	0	67164	H3K4me3	-1231	170	330
BDNF	-20000	87164	0	67164	H3K4me3	19429	23729	829
BDNF	-20000	87164	0	67164	H3K9ac	20776	20898	642
BDNF	-20000	87164	0	67164	H3K27me3	-11345	34535	407
BEX1	-20000	21588	0	1588	H3K27me3	865	14797	298
BGN	-20000	34658	0	14658	H3K27me3	-18653	-18138	653
BMP2	-20000	32166	0	12166	H3K4me3	-1038	-676	747
BMP2	-20000	32166	0	12166	H3K27me3	-11420	17750	339
BMP4	-20000	27100	0	7100	H3K4me3	-9986	23370	337
BMP4	-20000	27100	0	7100	H3K36me3	1196	10441	298
BMP4	-20000	27100	0	7100	H3K9ac	-1190	6155	501
BMP6	-20000	174951	0	154951	H3K4me3	-1874	2641	514
BMP6	-20000	174951	0	154951	H3K27me3	44499	44608	1000
BMP6	-20000	174951	0	154951	H3K27me3	49282	49422	1000
BMP6	-20000	174951	0	154951	H3K4me3	86820	87002	771
BNIP3	-20000	34232	0	14232	H3K9ac	-1733	4673	568
BNIP3	-20000	34232	0	14232	H3K4me3	-18746	-18509	831
BNIP3	-20000	34232	0	14232	H3K4me3	-2155	9493	752
BRCA1	-20000	146109	0	126109	H3K36me3	117768	117922	1000
BRCA1	-20000	146109	0	126109	H3K36me3	71614	71718	1000
BRCA1	-20000	146109	0	126109	H3K36me3	26475	27285	499
BRCA1	-20000	146109	0	126109	H3K36me3	-6097	-5828	726
BRCA1	-20000	146109	0	126109	H3K36me3	-8765	-8470	728
BRCA1	-20000	146109	0	126109	H3K36me3	-9390	-8866	727
BRCA1	-20000	146109	0	126109	H3K36me3	81396	81508	1000
BRCA1	-20000	146109	0	126109	H3K36me3	91463	91736	718
BRCA1	-20000	146109	0	126109	H3K36me3	99256	99399	1000
BRCA1	-20000	146109	0	126109	H3K36me3	104109	104340	720
BRCA1	-20000	146109	0	126109	H3K36me3	113206	113342	1000
BRCA1	-20000	146109	0	126109	H3K9ac	-2920	2454	771
BRCA1	-20000	146109	0	126109	H3K9ac	43172	47235	669
BRCA1	-20000	146109	0	126109	H3K9ac	145272	145382	693
BRCA1	-20000	146109	0	126109	H3K9ac	145638	145827	533
BRCA1	-20000	146109	0	126109	H3K27me3	144079	145809	415
BRCA1	-20000	146109	0	126109	H3K36me3	115947	116167	921
BRCA1	-20000	146109	0	126109	H3K4me3	43016	47351	1000
BRCA1	-20000	146109	0	126109	H3K4me3	-3262	2660	1000
BRCA1	-20000	146109	0	126109	H3K4me3	-6411	-4675	334
BRCA1	-20000	146109	0	126109	H3K36me3	117048	117243	863
BRCA1	-20000	146109	0	126109	H3K36me3	118776	118936	874
BRCA1	-20000	146109	0	126109	H3K36me3	29435	134829	333
CALCR	-20000	170244	0	150244	H3K27me3	-11103	45201	317
CALCR	-20000	170244	0	150244	H3K27me3	72889	74029	432
CALCR	-20000	170244	0	150244	H3K27me3	79090	80954	427
CALCR	-20000	170244	0	150244	H3K27me3	105487	105708	781
CALCR	-20000	170244	0	150244	H3K27me3	124778	124880	1000
CBX2	-20000	29473	0	9473	H3K27me3	-5830	192	620
CBX2	-20000	29473	0	9473	H3K9ac	26279	26458	528
CBX2	-20000	29473	0	9473	H3K9ac	26299	26526	496
CBX2	-20000	29473	0	9473	H3K27me3	-15235	-14177	423
CBX2	-20000	29473	0	9473	H3K9ac	22268	23151	378
CBX2	-20000	29473	0	9473	H3K27me3	455	2298	408
CBX2	-20000	29473	0	9473	H3K27me3	8144	14843	543
CBX2	-20000	29473	0	9473	H3K4me3	-1520	1984	442
CBX2	-20000	29473	0	9473	H3K9ac	1	1028	382
CBX2	-20000	29473	0	9473	H3K4me3	16893	23888	511
CBX2	-20000	29473	0	9473	H3K4me3	25455	27579	530
CBX2	-20000	29473	0	9473	H3K9ac	17490	20673	364
CBX3	-20000	32397	0	12397	H3K27me3	29730	29972	806
CBX3	-20000	32397	0	12397	H3K9ac	-18005	14036	590
CBX3	-20000	32397	0	12397	H3K27me3	19849	20052	807
CBX4	-20000	26259	0	6259	H3K27me3	-10145	-8160	543
CBX4	-20000	26259	0	6259	H3K27me3	-7620	51	622
CBX4	-20000	26259	0	6259	H3K4me3	-1531	3774	696
CBX4	-20000	26259	0	6259	H3K36me3	3562	5572	404
CBX4	-20000	26259	0	6259	H3K9ac	-1309	3653	571
CBX4	-20000	26259	0	6259	H3K4me3	-13827	-13243	558
CBX4	-20000	26259	0	6259	H3K4me3	-4937	-2955	335
CBX4	-20000	26259	0	6259	H3K9ac	-13735	-13457	473
CBX4	-20000	26259	0	6259	H3K9ac	-13738	-13558	526
CBX4	-20000	26259	0	6259	H3K27me3	13550	14894	403
CBX4	-20000	26259	0	6259	H3K27me3	-17992	-17071	512
CBX4	-20000	26259	0	6259	H3K27me3	-15969	-14912	430
CBX6	-20000	28011	0	8011	H3K36me3	1773	5356	667
CBX6	-20000	28011	0	8011	H3K36me3	6999	7216	732
CBX6	-20000	28011	0	8011	H3K27me3	13478	17110	409
CBX6	-20000	28011	0	8011	H3K4me3	-3139	4358	809
CBX6	-20000	28011	0	8011	H3K36me3	6670	6806	874
CBX6	-20000	28011	0	8011	H3K36me3	6498	6599	1000
CBX6	-20000	28011	0	8011	H3K9ac	-2509	3868	699
