Gene	RegionStart	RegionStop	GeneStart	GeneStop	Feature	FeatureStart	FeatureStop	PeakIntensity
AIM1	-20000	79030	0	59030	H3K4me3	-925	3791	566
AIM1	-20000	79030	0	59030	H3K4me3	8309	8524	418
AIM1	-20000	79030	0	59030	H3K4me3	13351	14309	570
AIM1	-20000	79030	0	59030	H3K4me3	17093	17210	519
AIM1	-20000	79030	0	59030	H3K4me3	21680	22224	413
AIM1	-20000	79030	0	59030	H3K4me3	62497	64527	303
AK1	-20000	31264	0	11264	H3K27me3	-16433	-15136	396
AK1	-20000	31264	0	11264	H3K4me3	-1735	4456	679
ALCAM	-20000	230201	0	210201	H3K4me3	-1509	4313	1000
ALCAM	-20000	230201	0	210201	H3K36me3	157624	157851	710
ALCAM	-20000	230201	0	210201	H3K36me3	158413	160904	399
ALCAM	-20000	230201	0	210201	H3K9ac	35727	35901	442
ALCAM	-20000	230201	0	210201	H3K36me3	166613	191707	347
ALCAM	-20000	230201	0	210201	H3K4me3	35507	36129	449
ALCAM	-20000	230201	0	210201	H3K36me3	198431	212605	286
ALCAM	-20000	230201	0	210201	H3K9ac	-1536	4259	905
ALCAM	-20000	230201	0	210201	H3K9ac	35441	35628	417
ALDH7A1	-20000	73550	0	53550	H3K36me3	10410	10682	734
ALDH7A1	-20000	73550	0	53550	H3K36me3	28407	29813	512
ALDH7A1	-20000	73550	0	53550	H3K36me3	-19353	-18852	526
ALDH7A1	-20000	73550	0	53550	H3K9ac	69022	69773	529
ALDH7A1	-20000	73550	0	53550	H3K9ac	-1061	3209	605
ALDH7A1	-20000	73550	0	53550	H3K36me3	7506	7658	937
ALDH7A1	-20000	73550	0	53550	H3K9ac	-6798	-4898	949
ALDH7A1	-20000	73550	0	53550	H3K36me3	8547	9623	518
ALDH7A1	-20000	73550	0	53550	H3K36me3	15257	15401	869
ALDH7A1	-20000	73550	0	53550	H3K36me3	30216	32302	421
ALDH7A1	-20000	73550	0	53550	H3K36me3	11054	11259	883
ALDH7A1	-20000	73550	0	53550	H3K36me3	12249	13150	488
ALDH7A1	-20000	73550	0	53550	H3K36me3	13670	14305	516
ALDH7A1	-20000	73550	0	53550	H3K36me3	31955	32531	529
ALDH7A1	-20000	73550	0	53550	H3K36me3	-17725	-7128	483
ALDH7A1	-20000	73550	0	53550	H3K36me3	26767	26903	914
ALDH7A1	-20000	73550	0	53550	H3K36me3	24172	26442	624
ALDH7A1	-20000	73550	0	53550	H3K36me3	22125	23383	507
ALDH7A1	-20000	73550	0	53550	H3K36me3	15743	16675	522
ALDH7A1	-20000	73550	0	53550	H3K36me3	18664	20576	520
ALDH7A1	-20000	73550	0	53550	H3K36me3	48190	48451	676
ALDH7A1	-20000	73550	0	53550	H3K4me3	-1203	3419	804
ALDH7A1	-20000	73550	0	53550	H3K36me3	48777	48989	755
ALDH7A1	-20000	73550	0	53550	H3K4me3	-6659	-4924	1000
ALDH7A1	-20000	73550	0	53550	H3K36me3	2661	3219	503
ALDH7A1	-20000	73550	0	53550	H3K36me3	18292	18451	866
ALDH7A1	-20000	73550	0	53550	H3K36me3	14572	15026	689
ALDH7A1	-20000	73550	0	53550	H3K36me3	33030	35023	414
ALDH7A1	-20000	73550	0	53550	H3K4me3	-7023	-6816	553
ALDH7A1	-20000	73550	0	53550	H3K36me3	3341	4472	522
ALDH7A1	-20000	73550	0	53550	H3K36me3	17936	18218	943
ALDH7A1	-20000	73550	0	53550	H3K36me3	35148	46865	462
ALDH7A1	-20000	73550	0	53550	H3K36me3	47670	48100	696
ALDH7A1	-20000	73550	0	53550	H3K4me3	69116	69760	476
ALDH7A1	-20000	73550	0	53550	H3K36me3	49892	51297	400
ALDH7A1	-20000	73550	0	53550	H3K36me3	-19788	-19646	957
ANGPT1	-20000	268545	0	248545	H3K4me3	-391	1483	464
ANGPT1	-20000	268545	0	248545	H3K9ac	509	807	394
ANGPT1	-20000	268545	0	248545	H3K27me3	55189	70164	280
ANGPT1	-20000	268545	0	248545	H3K27me3	74200	79687	315
ANGPT1	-20000	268545	0	248545	H3K27me3	97453	98532	421
ANGPT1	-20000	268545	0	248545	H3K27me3	150578	151800	415
ANGPT1	-20000	268545	0	248545	H3K27me3	-17080	19589	308
ANKRD1	-20000	29176	0	9176	H3K4me3	3728	4043	416
ANKRD1	-20000	29176	0	9176	H3K9ac	-11237	-7734	442
ANKRD1	-20000	29176	0	9176	H3K4me3	3402	3630	412
ANKRD1	-20000	29176	0	9176	H3K4me3	-11088	-7693	409
ANKRD1	-20000	29176	0	9176	H3K4me3	-85	230	491
ARIH2	-20000	86691	0	66691	H3K9ac	-1748	2197	1000
ARIH2	-20000	86691	0	66691	H3K9ac	69313	73949	1000
ARIH2	-20000	86691	0	66691	H3K4me3	69300	74219	1000
ARIH2	-20000	86691	0	66691	H3K4me3	9698	11585	303
ARIH2	-20000	86691	0	66691	H3K4me3	7785	9685	300
ARIH2	-20000	86691	0	66691	H3K4me3	-2176	2796	978
ARIH2	-20000	86691	0	66691	H3K9ac	2781	3296	319
ASH2L	-20000	54588	0	34588	H3K4me3	-2320	2667	1000
ASH2L	-20000	54588	0	34588	H3K36me3	32716	34574	566
ASH2L	-20000	54588	0	34588	H3K36me3	35754	36656	522
ASH2L	-20000	54588	0	34588	H3K36me3	27978	28105	940
ASH2L	-20000	54588	0	34588	H3K36me3	29928	30798	775
ASH2L	-20000	54588	0	34588	H3K36me3	28202	28336	988
ASH2L	-20000	54588	0	34588	H3K36me3	22198	27129	545
ASH2L	-20000	54588	0	34588	H3K36me3	21412	22007	492
ASH2L	-20000	54588	0	34588	H3K36me3	3032	21935	543
ASH2L	-20000	54588	0	34588	H3K36me3	27988	28322	817
ASH2L	-20000	54588	0	34588	H3K36me3	1818	2252	727
ASH2L	-20000	54588	0	34588	H3K9ac	-2238	1999	1000
ATXN1	-20000	482379	0	462379	H3K36me3	146918	226351	305
ATXN1	-20000	482379	0	462379	H3K9ac	-8267	-8061	394
ATXN1	-20000	482379	0	462379	H3K9ac	-7341	-7138	396
ATXN1	-20000	482379	0	462379	H3K9ac	-3822	3309	757
ATXN1	-20000	482379	0	462379	H3K9ac	9045	9333	378
ATXN1	-20000	482379	0	462379	H3K9ac	-18267	18033	357
ATXN1	-20000	482379	0	462379	H3K9ac	35266	37418	296
ATXN1	-20000	482379	0	462379	H3K9ac	47018	50073	362
ATXN1	-20000	482379	0	462379	H3K9ac	76839	76964	445
ATXN1	-20000	482379	0	462379	H3K9ac	77986	78086	482
ATXN1	-20000	482379	0	462379	H3K9ac	75912	78417	298
ATXN1	-20000	482379	0	462379	H3K9ac	79312	80801	335
ATXN1	-20000	482379	0	462379	H3K9ac	83575	85151	353
ATXN1	-20000	482379	0	462379	H3K9ac	91042	92166	332
ATXN1	-20000	482379	0	462379	H3K4me3	35386	37339	369
ATXN1	-20000	482379	0	462379	H3K4me3	46911	49920	381
ATXN1	-20000	482379	0	462379	H3K9ac	287704	289045	287
ATXN1	-20000	482379	0	462379	H3K9ac	414322	425115	259
ATXN1	-20000	482379	0	462379	H3K9ac	439827	441719	292
ATXN1	-20000	482379	0	462379	H3K4me3	76613	78273	355
ATXN1	-20000	482379	0	462379	H3K4me3	440900	441722	436
ATXN1	-20000	482379	0	462379	H3K4me3	428763	429781	307
ATXN1	-20000	482379	0	462379	H3K36me3	453751	463683	308
ATXN1	-20000	482379	0	462379	H3K36me3	438162	443995	308
ATXN1	-20000	482379	0	462379	H3K36me3	416447	416655	755
ATXN1	-20000	482379	0	462379	H3K36me3	369412	378590	303
ATXN1	-20000	482379	0	462379	H3K36me3	356712	363247	301
ATXN1	-20000	482379	0	462379	H3K36me3	349459	354467	309
ATXN1	-20000	482379	0	462379	H3K36me3	322347	335759	309
ATXN1	-20000	482379	0	462379	H3K36me3	230516	297516	315
ATXN1	-20000	482379	0	462379	H3K4me3	405012	405580	335
ATXN1	-20000	482379	0	462379	H3K36me3	-16095	145602	334
ATXN1	-20000	482379	0	462379	H3K9ac	-9051	-8826	388
ATXN1	-20000	482379	0	462379	H3K4me3	-18957	16347	399
ATXN1	-20000	482379	0	462379	H3K4me3	79383	81000	443
ATXN1	-20000	482379	0	462379	H3K4me3	83687	84647	460
ATXN1	-20000	482379	0	462379	H3K4me3	90977	92491	326
ATXN1	-20000	482379	0	462379	H3K4me3	288326	289334	332
ATXN1	-20000	482379	0	462379	H3K4me3	-4006	5064	774
ATXN1	-20000	482379	0	462379	H3K4me3	-9722	-7057	368
B2M	-20000	26673	0	6673	H3K27me3	-14212	-13618	531
B2M	-20000	26673	0	6673	H3K9ac	14010	19706	702
B2M	-20000	26673	0	6673	H3K9ac	7961	8178	375
B2M	-20000	26673	0	6673	H3K9ac	-1859	4309	1000
B2M	-20000	26673	0	6673	H3K4me3	-1982	4179	1000
B2M	-20000	26673	0	6673	H3K27me3	-13846	-13609	727
B2M	-20000	26673	0	6673	H3K4me3	14077	20089	646
B2M	-20000	26673	0	6673	H3K36me3	19696	21219	581
B2M	-20000	26673	0	6673	H3K36me3	15925	16442	506
B2M	-20000	26673	0	6673	H3K36me3	810	8454	960
BAX	-20000	26939	0	6939	H3K9ac	6159	13086	846
BAX	-20000	26939	0	6939	H3K36me3	1115	1787	683
BAX	-20000	26939	0	6939	H3K4me3	6420	13315	850
BAX	-20000	26939	0	6939	H3K4me3	-1395	2122	708
BAX	-20000	26939	0	6939	H3K36me3	2686	2936	703
BAX	-20000	26939	0	6939	H3K36me3	10557	23930	515
BAX	-20000	26939	0	6939	H3K9ac	-1223	1941	738
BDNF	-20000	87164	0	67164	H3K36me3	58512	68420	307
BDNF	-20000	87164	0	67164	H3K9ac	19492	23558	424
BDNF	-20000	87164	0	67164	H3K4me3	19219	24210	800
BDNF	-20000	87164	0	67164	H3K4me3	1334	4946	646
BDNF	-20000	87164	0	67164	H3K27me3	19699	20523	481
BDNF	-20000	87164	0	67164	H3K9ac	1496	4796	549
BDNF	-20000	87164	0	67164	H3K36me3	40339	50470	309
BDNF	-20000	87164	0	67164	H3K36me3	14614	15893	397
BDNF	-20000	87164	0	67164	H3K9ac	64556	66573	290
BDNF	-20000	87164	0	67164	H3K4me3	64378	65710	296
BEX1	-20000	21588	0	1588	H3K27me3	5276	6291	521
BEX1	-20000	21588	0	1588	H3K27me3	6781	7341	517
BGN	-20000	34658	0	14658	H3K27me3	25196	34628	310
BMP2	-20000	32166	0	12166	H3K36me3	2406	6252	454
BMP2	-20000	32166	0	12166	H3K36me3	6298	13719	459
BMP2	-20000	32166	0	12166	H3K4me3	-1954	4055	743
BMP2	-20000	32166	0	12166	H3K9ac	-1820	2863	567
BMP4	-20000	27100	0	7100	H3K27me3	-213	9821	310
BMP4	-20000	27100	0	7100	H3K27me3	-9408	-9182	800
BMP6	-20000	174951	0	154951	H3K36me3	100805	101815	423
BMP6	-20000	174951	0	154951	H3K9ac	30814	32727	288
BMP6	-20000	174951	0	154951	H3K9ac	150367	160425	265
BMP6	-20000	174951	0	154951	H3K9ac	166556	167116	320
BMP6	-20000	174951	0	154951	H3K9ac	173625	174688	292
BMP6	-20000	174951	0	154951	H3K36me3	4026	9281	535
BMP6	-20000	174951	0	154951	H3K36me3	15782	16484	509
BMP6	-20000	174951	0	154951	H3K36me3	117455	123756	471
BMP6	-20000	174951	0	154951	H3K36me3	112635	113145	518
BMP6	-20000	174951	0	154951	H3K36me3	104180	104722	506
BMP6	-20000	174951	0	154951	H3K36me3	102986	103848	488
BMP6	-20000	174951	0	154951	H3K36me3	10094	14797	454
BMP6	-20000	174951	0	154951	H3K36me3	96958	98170	431
BMP6	-20000	174951	0	154951	H3K36me3	2679	3390	486
BMP6	-20000	174951	0	154951	H3K36me3	16941	17219	731
BMP6	-20000	174951	0	154951	H3K4me3	60631	60880	501
BMP6	-20000	174951	0	154951	H3K4me3	31477	32527	304
BMP6	-20000	174951	0	154951	H3K36me3	89109	89637	516
BMP6	-20000	174951	0	154951	H3K36me3	82599	85088	423
BMP6	-20000	174951	0	154951	H3K36me3	77851	80298	423
BMP6	-20000	174951	0	154951	H3K36me3	74327	75068	497
BMP6	-20000	174951	0	154951	H3K36me3	71712	71874	818
BMP6	-20000	174951	0	154951	H3K36me3	71308	71528	749
BMP6	-20000	174951	0	154951	H3K36me3	65691	67367	406
BMP6	-20000	174951	0	154951	H3K36me3	57740	59652	417
BMP6	-20000	174951	0	154951	H3K36me3	50877	52576	406
BMP6	-20000	174951	0	154951	H3K36me3	47148	47350	774
BMP6	-20000	174951	0	154951	H3K36me3	43552	44231	512
BMP6	-20000	174951	0	154951	H3K36me3	41179	43006	502
BMP6	-20000	174951	0	154951	H3K4me3	-2132	5699	792
BMP6	-20000	174951	0	154951	H3K4me3	-3597	-3495	539
BMP6	-20000	174951	0	154951	H3K36me3	19778	33156	450
BMP6	-20000	174951	0	154951	H3K4me3	-6362	9688	522
BMP6	-20000	174951	0	154951	H3K36me3	147099	147858	472
BMP6	-20000	174951	0	154951	H3K36me3	142912	143868	485
BMP6	-20000	174951	0	154951	H3K36me3	40491	41006	514
BMP6	-20000	174951	0	154951	H3K36me3	38011	39582	531
BMP6	-20000	174951	0	154951	H3K36me3	35789	37739	517
BMP6	-20000	174951	0	154951	H3K36me3	134135	141890	474
BMP6	-20000	174951	0	154951	H3K9ac	-4033	-3365	310
BMP6	-20000	174951	0	154951	H3K9ac	-1685	5477	466
BMP6	-20000	174951	0	154951	H3K36me3	34283	34517	765
BMP6	-20000	174951	0	154951	H3K36me3	123976	124485	519
BNIP3	-20000	34232	0	14232	H3K9ac	-4966	13457	313
BNIP3	-20000	34232	0	14232	H3K9ac	-16413	-15550	388
BNIP3	-20000	34232	0	14232	H3K9ac	-816	1607	618
BNIP3	-20000	34232	0	14232	H3K4me3	-16418	-15465	472
BNIP3	-20000	34232	0	14232	H3K4me3	-1204	3543	651
BNIP3	-20000	34232	0	14232	H3K9ac	2832	2932	506
BRCA1	-20000	146109	0	126109	H3K36me3	-16043	-15844	818
BRCA1	-20000	146109	0	126109	H3K36me3	71908	86409	497
BRCA1	-20000	146109	0	126109	H3K36me3	-16133	-15079	428
BRCA1	-20000	146109	0	126109	H3K36me3	-11225	-4461	544
BRCA1	-20000	146109	0	126109	H3K36me3	2064	2575	524
BRCA1	-20000	146109	0	126109	H3K36me3	86511	90448	532
BRCA1	-20000	146109	0	126109	H3K36me3	93072	94351	574
BRCA1	-20000	146109	0	126109	H3K36me3	95716	95838	976
BRCA1	-20000	146109	0	126109	H3K36me3	95838	96046	872
BRCA1	-20000	146109	0	126109	H3K36me3	96212	96353	1000
BRCA1	-20000	146109	0	126109	H3K4me3	-3332	2595	997
BRCA1	-20000	146109	0	126109	H3K4me3	42793	47087	866
BRCA1	-20000	146109	0	126109	H3K36me3	97026	97276	744
BRCA1	-20000	146109	0	126109	H3K36me3	98602	100367	603
BRCA1	-20000	146109	0	126109	H3K36me3	100631	101295	694
BRCA1	-20000	146109	0	126109	H3K36me3	101586	101825	724
BRCA1	-20000	146109	0	126109	H3K36me3	27644	28196	525
BRCA1	-20000	146109	0	126109	H3K36me3	35502	35769	748
BRCA1	-20000	146109	0	126109	H3K36me3	36781	36935	987
BRCA1	-20000	146109	0	126109	H3K36me3	102649	102849	785
BRCA1	-20000	146109	0	126109	H3K36me3	103894	105232	549
BRCA1	-20000	146109	0	126109	H3K36me3	106179	107279	532
BRCA1	-20000	146109	0	126109	H3K36me3	38180	39836	401
BRCA1	-20000	146109	0	126109	H3K36me3	111350	111502	844
BRCA1	-20000	146109	0	126109	H3K36me3	40087	42681	450
BRCA1	-20000	146109	0	126109	H3K36me3	47617	48744	418
BRCA1	-20000	146109	0	126109	H3K36me3	53799	54904	419
BRCA1	-20000	146109	0	126109	H3K36me3	60493	61110	520
BRCA1	-20000	146109	0	126109	H3K36me3	62433	62671	727
BRCA1	-20000	146109	0	126109	H3K36me3	63714	63917	775
BRCA1	-20000	146109	0	126109	H3K36me3	64524	65097	776
BRCA1	-20000	146109	0	126109	H3K36me3	111368	111568	785
BRCA1	-20000	146109	0	126109	H3K36me3	112676	116382	419
BRCA1	-20000	146109	0	126109	H3K36me3	65031	65138	1000
BRCA1	-20000	146109	0	126109	H3K9ac	42910	46933	952
BRCA1	-20000	146109	0	126109	H3K36me3	65454	66315	669
BRCA1	-20000	146109	0	126109	H3K36me3	115811	116462	507
BRCA1	-20000	146109	0	126109	H3K36me3	118689	119407	511
BRCA1	-20000	146109	0	126109	H3K36me3	120147	121901	525
BRCA1	-20000	146109	0	126109	H3K36me3	122807	122907	1000
BRCA1	-20000	146109	0	126109	H3K36me3	124996	125097	1000
BRCA1	-20000	146109	0	126109	H3K36me3	125562	127637	532
BRCA1	-20000	146109	0	126109	H3K36me3	66595	66837	959
BRCA1	-20000	146109	0	126109	H3K36me3	67242	67342	1000
BRCA1	-20000	146109	0	126109	H3K36me3	68408	68509	1000
BRCA1	-20000	146109	0	126109	H3K36me3	70350	70613	735
BRCA1	-20000	146109	0	126109	H3K9ac	-2918	2460	1000
BRCA1	-20000	146109	0	126109	H3K36me3	108843	108950	1000
CALCR	-20000	170244	0	150244	H3K9ac	-18092	-16850	499
CALCR	-20000	170244	0	150244	H3K27me3	147502	153836	308
CALCR	-20000	170244	0	150244	H3K27me3	112459	144554	286
CALCR	-20000	170244	0	150244	H3K27me3	93220	95051	423
CALCR	-20000	170244	0	150244	H3K27me3	-3103	6185	306
CBX2	-20000	29473	0	9473	H3K9ac	-10771	-6754	672
CBX2	-20000	29473	0	9473	H3K36me3	-10977	-10758	780
CBX2	-20000	29473	0	9473	H3K36me3	-10873	-10749	962
CBX2	-20000	29473	0	9473	H3K9ac	14230	14473	421
CBX2	-20000	29473	0	9473	H3K9ac	14589	15972	680
CBX2	-20000	29473	0	9473	H3K9ac	16421	16648	396
CBX2	-20000	29473	0	9473	H3K9ac	17609	19139	577
CBX2	-20000	29473	0	9473	H3K9ac	19654	20050	359
CBX2	-20000	29473	0	9473	H3K4me3	-2008	2351	548
CBX2	-20000	29473	0	9473	H3K9ac	21942	24145	491
CBX2	-20000	29473	0	9473	H3K36me3	6667	7685	422
CBX2	-20000	29473	0	9473	H3K36me3	16318	16962	512
CBX2	-20000	29473	0	9473	H3K36me3	17539	18320	501
CBX2	-20000	29473	0	9473	H3K4me3	-11173	-6751	831
CBX2	-20000	29473	0	9473	H3K4me3	13217	20741	603
CBX2	-20000	29473	0	9473	H3K4me3	21333	24593	440
CBX2	-20000	29473	0	9473	H3K9ac	-1970	2075	468
CBX2	-20000	29473	0	9473	H3K36me3	676	5492	481
CBX3	-20000	32397	0	12397	H3K9ac	-8962	8291	856
CBX3	-20000	32397	0	12397	H3K4me3	-7659	-6265	303
CBX3	-20000	32397	0	12397	H3K4me3	-5846	5529	934
CBX4	-20000	26259	0	6259	H3K4me3	4748	9064	407
CBX4	-20000	26259	0	6259	H3K36me3	2548	4236	430
CBX4	-20000	26259	0	6259	H3K9ac	-4716	-4482	422
CBX4	-20000	26259	0	6259	H3K9ac	-1831	3859	521
CBX4	-20000	26259	0	6259	H3K9ac	5542	8966	439
CBX4	-20000	26259	0	6259	H3K4me3	-13742	-13449	491
CBX4	-20000	26259	0	6259	H3K4me3	-12390	-12224	445
CBX4	-20000	26259	0	6259	H3K4me3	-5179	-4108	337
CBX4	-20000	26259	0	6259	H3K4me3	-2281	4501	706
CBX6	-20000	28011	0	8011	H3K36me3	1568	2970	507
CBX6	-20000	28011	0	8011	H3K9ac	2893	4102	298
CBX6	-20000	28011	0	8011	H3K9ac	-1379	2243	448
CBX6	-20000	28011	0	8011	H3K36me3	7044	7166	1000
CBX6	-20000	28011	0	8011	H3K4me3	-1500	2457	601
CBX6	-20000	28011	0	8011	H3K36me3	3385	3887	526
CBX7	-20000	41760	0	21760	H3K4me3	5256	8557	545
CBX7	-20000	41760	0	21760	H3K27me3	-3217	-3012	787
CBX7	-20000	41760	0	21760	H3K9ac	5184	8301	431
CBX7	-20000	41760	0	21760	H3K9ac	-1277	988	468
CBX7	-20000	41760	0	21760	H3K4me3	-1666	1913	492
CBX7	-20000	41760	0	21760	H3K4me3	-18732	-18599	534
CBX7	-20000	41760	0	21760	H3K9ac	-19142	-18449	323
CBX8	-20000	22740	0	2740	H3K4me3	-15518	-14149	512
CBX8	-20000	22740	0	2740	H3K9ac	-15223	-14347	416
CBX8	-20000	22740	0	2740	H3K9ac	-16628	-16518	442
CBX8	-20000	22740	0	2740	H3K27me3	-13125	-6448	299
CBX8	-20000	22740	0	2740	H3K4me3	-13016	-12778	400
CBX8	-20000	22740	0	2740	H3K4me3	-13443	-13250	487
CCNA2	-20000	27490	0	7490	H3K4me3	19882	24138	745
CCNA2	-20000	27490	0	7490	H3K9ac	20591	24146	1000
CCNA2	-20000	27490	0	7490	H3K9ac	-1507	2333	831
CCNA2	-20000	27490	0	7490	H3K4me3	-1496	3405	981
CCNB1	-20000	31234	0	11234	H3K4me3	-1351	3423	876
CCNB1	-20000	31234	0	11234	H3K9ac	-1247	2292	1000
CCNB1	-20000	31234	0	11234	H3K36me3	271	11957	580
CCNB1	-20000	31234	0	11234	H3K36me3	25122	25669	531
CCNB1	-20000	31234	0	11234	H3K36me3	27404	27705	728
CCNB1	-20000	31234	0	11234	H3K36me3	28179	29337	527
CCNB1	-20000	31234	0	11234	H3K36me3	29579	30475	502
CCNB1	-20000	31234	0	11234	H3K4me3	20714	24538	955
CCNB1	-20000	31234	0	11234	H3K9ac	20742	24477	1000
CCNC	-20000	46428	0	26428	H3K9ac	-1251	2085	815
CCNC	-20000	46428	0	26428	H3K4me3	-1213	2495	722
CCND1	-20000	33370	0	13370	H3K36me3	22277	22382	1000
CCND1	-20000	33370	0	13370	H3K36me3	7289	13047	429
CCND1	-20000	33370	0	13370	H3K36me3	3568	4627	413
CCND1	-20000	33370	0	13370	H3K9ac	-5903	3399	432
CCND1	-20000	33370	0	13370	H3K4me3	-5898	3781	564
CCND2	-20000	51621	0	31621	H3K9ac	45805	49125	678
CCND2	-20000	51621	0	31621	H3K4me3	45781	49654	760
CCND3	-20000	133940	0	113940	H3K36me3	133687	133915	891
CCND3	-20000	133940	0	113940	H3K9ac	2051	3752	289
CCND3	-20000	133940	0	113940	H3K9ac	4089	5237	288
CCND3	-20000	133940	0	113940	H3K27me3	290	1962	419
CCND3	-20000	133940	0	113940	H3K9ac	-296	717	424
CCND3	-20000	133940	0	113940	H3K36me3	108244	126721	611
CCND3	-20000	133940	0	113940	H3K9ac	-3135	-1116	748
CCND3	-20000	133940	0	113940	H3K9ac	130721	130825	472
CCND3	-20000	133940	0	113940	H3K9ac	19815	20851	292
CCND3	-20000	133940	0	113940	H3K9ac	80118	82875	322
CCND3	-20000	133940	0	113940	H3K9ac	78011	78273	386
CCND3	-20000	133940	0	113940	H3K9ac	131240	131526	379
